time_s,reference_position_m,current_position_m
0.670516,0.000000,0.000000
0.680223,0.000000,0.000000
0.690320,0.000000,0.000000
0.700088,0.000000,0.000000
0.710084,0.000000,0.000000
0.720090,0.000000,0.000000
0.730139,0.000000,0.000000
0.740090,0.000000,0.000000
0.750111,0.000000,0.000000
0.760073,0.000000,0.000000
0.770104,0.000000,0.000000
0.780268,0.000000,0.000000
0.790390,0.000000,0.000000
0.800102,0.000000,0.000000
0.810174,0.000000,0.000000
0.820269,0.000000,0.000000
0.830139,0.000000,0.000000
0.840227,0.000000,0.000000
0.850187,0.000000,0.000000
0.860082,0.000000,0.000000
0.870128,0.000000,0.000000
0.880101,0.000000,0.000000
0.890144,0.000000,0.000000
0.900129,0.000000,0.000000
0.910507,0.000000,0.000000
0.920371,0.000000,0.000000
0.930252,0.000000,0.000000
0.940186,0.000000,0.000000
0.950158,0.000000,0.000000
0.960107,0.000000,0.000000
0.970137,0.000000,0.000000
0.980120,0.000000,0.000000
0.990239,0.000000,0.000000
1.000147,0.000000,0.000000
1.010296,0.000000,0.000000
1.020106,0.000000,0.000000
1.030138,0.000000,0.000000
1.040111,0.000000,0.000000
1.050144,0.000000,0.000000
1.060210,0.000000,0.000000
1.070126,0.000000,0.000000
1.080115,0.000000,0.000000
1.090448,0.000000,0.000000
1.100371,0.000000,0.000000
1.110118,0.000000,0.000000
1.120108,0.000000,0.000000
1.130138,0.000000,0.000000
1.140132,0.000000,0.000000
1.150168,0.000000,0.000000
1.160240,0.000000,0.000000
1.170172,0.000000,0.000000
1.180408,0.000000,0.000000
1.190201,0.000000,0.000000
1.200079,0.000000,0.000000
1.210141,0.000000,0.000000
1.220197,0.000000,0.000000
1.230317,0.000000,0.000000
1.240046,0.000000,0.000000
1.250123,0.000000,0.000000
1.260231,0.000000,0.000000
1.270786,0.000000,0.000000
1.280120,0.000000,0.000000
1.290161,0.000000,0.000000
1.300221,0.000000,0.000000
1.310333,0.000000,0.000000
1.320236,0.000000,0.000000
1.330167,0.000000,0.000000
1.340300,0.000000,0.000000
1.350093,0.000000,0.000000
1.360180,0.000000,0.000000
1.370277,0.000000,0.000000
1.380350,0.000000,0.000000
1.390146,0.000000,0.000000
1.400127,0.000000,0.000000
1.410605,0.000000,0.000000
1.420114,0.000000,0.000000
1.430077,0.000000,0.000000
1.440158,0.000000,0.000000
1.450253,0.000000,0.000000
1.460229,0.000000,0.000000
1.470339,0.000000,0.000000
1.480225,0.000000,0.000000
1.490238,0.000000,0.000000
1.500171,0.000000,0.000000
1.510052,0.000000,0.000000
1.520090,0.000000,0.000000
1.530176,0.000000,0.000000
1.540120,0.000000,0.000000
1.550131,0.000000,0.000000
1.560091,0.000000,0.000000
1.570491,0.000000,0.000000
1.580128,0.000000,0.000000
1.590126,0.000000,0.000000
1.600089,0.000000,0.000000
1.610139,0.000000,0.000000
1.620160,0.000000,0.000000
1.630077,0.000000,0.000000
1.640200,0.000000,0.000000
1.650113,0.000000,0.000000
1.660137,0.000000,0.000000
1.670111,0.000000,0.000000
1.680252,0.000000,0.000000
1.690078,0.000000,0.000000
1.700322,0.000000,0.000000
1.710176,0.000000,0.000000
1.720074,0.000000,0.000000
1.730083,0.000000,0.000000
1.740077,0.000000,0.000000
1.750101,0.000000,0.000000
1.760111,0.000000,0.000000
1.770080,0.000000,0.000000
1.780122,0.000000,0.000000
1.790054,0.000000,0.000000
1.800138,0.000000,0.000000
1.810045,0.000000,0.000000
1.820151,0.000000,0.000000
1.830082,0.000000,0.000000
1.840122,0.000000,0.000000
1.850094,0.000000,0.000000
1.860079,0.000000,0.000000
1.870390,0.000000,0.000000
1.880185,0.000000,0.000000
1.890244,0.000000,0.000000
1.900138,0.000000,0.000000
1.910351,0.000000,0.000000
1.920518,0.000000,0.000000
1.930166,0.000000,0.000000
1.940123,0.000000,0.000000
1.950083,0.000000,0.000000
1.960141,0.000000,0.000000
1.970261,0.000000,0.000000
1.980107,0.000000,0.000000
1.990091,0.000000,0.000000
2.000042,0.000000,0.000000
2.010154,0.000000,0.000000
2.020711,0.000000,0.000000
2.030179,0.000000,0.000000
2.040080,0.000000,0.000000
2.050124,0.000000,0.000000
2.060084,0.000000,0.000000
2.070108,0.000000,0.000000
2.080358,0.000000,0.000000
2.090075,0.000000,0.000000
2.100163,0.000000,0.000000
2.110107,0.000000,0.000000
2.120665,0.000000,0.000000
2.130073,0.000000,0.000000
2.140079,0.000000,0.000000
2.150091,0.000000,0.000000
2.160454,0.000000,0.000000
2.170143,0.000000,0.000000
2.180100,0.000000,0.000000
2.190343,0.000000,0.000000
2.200167,0.000000,0.000000
2.210097,0.000000,0.000000
2.220118,0.000000,0.000000
2.230109,0.000000,0.000000
2.240132,0.000000,0.000000
2.250075,0.000000,0.000000
2.260149,0.000000,0.000000
2.270082,0.000000,0.000000
2.280255,0.000000,0.000000
2.290071,0.000000,0.000000
2.300174,0.000000,0.000000
2.310111,0.000000,0.000000
2.320127,0.000000,0.000000
2.330141,0.000000,0.000000
2.340103,0.000000,0.000000
2.350164,0.000000,0.000000
2.360125,0.000000,0.000000
2.370148,0.000000,0.000000
2.380155,0.000000,0.000000
2.390601,0.000000,0.000000
2.400115,0.000000,0.000000
2.410161,0.000000,0.000000
2.420405,0.000000,0.000000
2.430098,0.000000,0.000000
2.440115,0.000000,0.000000
2.450122,0.000000,0.000000
2.460327,0.000000,0.000000
2.470217,0.000000,0.000000
2.480162,0.000000,0.000000
2.490102,0.000000,0.000000
2.500143,0.000000,0.000000
2.510151,0.000000,0.000000
2.520379,0.000000,0.000000
2.530826,0.000000,0.000000
2.540423,0.000000,0.000000
2.550130,0.000000,0.000000
2.560290,0.000000,0.000000
2.570220,0.000000,0.000000
2.580081,0.000000,0.000000
2.590150,0.000000,0.000000
2.600285,0.000000,0.000000
2.610642,0.000000,0.000000
2.620299,0.000000,0.000000
2.630239,0.000000,0.000000
2.640031,0.000000,0.000000
2.650111,0.000000,0.000000
2.660125,0.000000,0.000000
2.670391,0.000000,0.000000
2.680125,0.000000,0.000000
2.690182,0.000000,0.000000
2.700438,0.000000,0.000000
2.710245,0.000000,0.000000
2.720113,0.000000,0.000000
2.730147,0.000000,0.000000
2.740243,0.000000,0.000000
2.750396,0.000000,0.000000
2.760141,0.000000,0.000000
2.770123,0.000000,0.000000
2.780536,0.000000,0.000000
2.790851,0.000000,0.000000
2.800060,0.000000,0.000000
2.810672,0.000000,0.000000
2.820579,0.000000,0.000000
2.830524,0.000000,0.000000
2.840207,0.000000,0.000000
2.850561,0.000000,0.000000
2.860399,0.000000,0.000000
2.870667,0.000000,0.000000
2.880336,0.000000,0.000000
2.890114,0.000000,0.000000
2.900073,0.000000,0.000000
2.910123,0.000000,0.000000
2.920220,0.000000,0.000000
2.930118,0.000000,0.000000
2.940124,0.000000,0.000000
2.950744,0.000000,0.000000
2.960135,0.000000,0.000000
2.970079,0.000000,0.000000
2.980085,0.000000,0.000000
2.990112,0.000000,0.000000
3.000129,0.000000,0.000000
3.010136,0.000000,0.000000
3.020085,0.000000,0.000000
3.030093,0.000000,0.000000
3.040412,0.000000,0.000000
3.050255,0.000000,0.000000
3.060429,0.000000,0.000000
3.070135,0.000000,0.000000
3.080109,0.000000,0.000000
3.090233,0.000000,0.000000
3.100106,0.000000,0.000000
3.110528,0.000000,0.000000
3.120363,0.000000,0.000000
3.130240,0.000000,0.000000
3.140044,0.000000,0.000000
3.150208,0.000000,0.000000
3.160082,0.000000,0.000000
3.170074,0.000000,0.000000
3.180186,0.000000,0.000000
3.190074,0.000000,0.000000
3.200126,0.000000,0.000000
3.210108,0.000000,0.000000
3.220122,0.000000,0.000000
3.230112,0.000000,0.000000
3.240096,0.000000,0.000000
3.250100,0.000000,0.000000
3.260105,0.000000,0.000000
3.270108,0.000000,0.000000
3.280102,0.000000,0.000000
3.290087,0.000000,0.000000
3.300650,0.000000,0.000000
3.310257,0.000000,0.000000
3.320128,0.000000,0.000000
3.330135,0.000000,0.000000
3.340117,0.000000,0.000000
3.350117,0.000000,0.000000
3.360076,0.000000,0.000000
3.370064,0.000000,0.000000
3.380095,0.000000,0.000000
3.390091,0.000000,0.000000
3.400091,0.000000,0.000000
3.410114,0.000000,0.000000
3.420183,0.000000,0.000000
3.430297,0.000000,0.000000
3.441106,0.000000,0.000000
3.450142,0.000000,0.000000
3.460284,0.000000,0.000000
3.470098,0.000000,0.000000
3.480091,0.000000,0.000000
3.490073,0.000000,0.000000
3.500118,0.000000,0.000000
3.510046,0.000000,0.000000
3.520084,0.000000,0.000000
3.530164,0.000000,0.000000
3.540350,0.000000,0.000000
3.550513,0.000000,0.000000
3.560078,0.000000,0.000000
3.570125,0.000000,0.000000
3.580089,0.000000,0.000000
3.590095,0.000000,0.000000
3.600088,0.000000,0.000000
3.610117,0.000000,0.000000
3.620662,0.000000,0.000000
3.630062,0.000000,0.000000
3.640121,0.000000,0.000000
3.650100,0.000000,0.000000
3.660127,0.000000,0.000000
3.670124,0.000000,0.000000
3.680140,0.000000,0.000000
3.690076,0.000000,0.000000
3.700113,0.000000,0.000000
3.710170,0.000000,0.000000
3.720114,0.000000,0.000000
3.730080,0.000000,0.000000
3.740127,0.000000,0.000000
3.750138,0.000000,0.000000
3.760120,0.000000,0.000000
3.770130,0.000000,0.000000
3.780308,0.000000,0.000000
3.790474,0.000000,0.000000
3.800730,0.000000,0.000000
3.810145,0.000000,0.000000
3.820145,0.000000,0.000000
3.830169,0.000000,0.000000
3.840073,0.000000,0.000000
3.850083,0.000000,0.000000
3.860225,0.000000,0.000000
3.870283,0.000000,0.000000
3.880780,0.000000,0.000000
3.890343,0.000000,0.000000
3.900420,0.000000,0.000000
3.910743,0.000000,0.000000
3.920235,0.000000,0.000000
3.930152,0.000000,0.000000
3.940092,0.000000,0.000000
3.950064,0.000000,0.000000
3.960128,0.000000,0.000000
3.970061,0.000000,0.000000
3.980038,0.000000,0.000000
3.990115,0.000000,0.000000
4.000119,0.000000,0.000000
4.010128,0.000000,0.000000
4.020125,0.000000,0.000000
4.030137,0.000000,0.000000
4.040135,0.000000,0.000000
4.050117,0.000000,0.000000
4.060042,0.000000,0.000000
4.070148,0.000000,0.000000
4.080042,0.000000,0.000000
4.090133,0.000000,0.000000
4.100067,0.000000,0.000000
4.110088,0.000000,0.000000
4.120092,0.000000,0.000000
4.130117,0.000000,0.000000
4.140121,0.000000,0.000000
4.150084,0.000000,0.000000
4.160162,0.000000,0.000000
4.170053,0.000000,0.000000
4.180104,0.000000,0.000000
4.190123,0.000000,0.000000
4.200145,0.000000,0.000000
4.210134,0.000000,0.000000
4.220788,0.000000,0.000000
4.230154,0.000000,0.000000
4.240143,0.000000,0.000000
4.250134,0.000000,0.000000
4.260149,0.000000,0.000000
4.270519,0.000000,0.000000
4.280056,0.000000,0.000000
4.290128,0.000000,0.000000
4.300111,0.000000,0.000000
4.310112,0.000000,0.000000
4.320534,0.000000,0.000000
4.330185,0.000000,0.000000
4.340162,0.000000,0.000000
4.350172,0.000000,0.000000
4.360152,0.000000,0.000000
4.370393,0.000000,0.000000
4.380115,0.000000,0.000000
4.390646,0.000000,0.000000
4.400084,0.000000,0.000000
4.410088,0.000000,0.000000
4.420133,0.000000,0.000000
4.430080,0.000000,0.000000
4.440098,0.000000,0.000000
4.450091,0.000000,0.000000
4.460397,0.000000,0.000000
4.470219,0.000000,0.000000
4.480146,0.000000,0.000000
4.490173,0.000000,0.000000
4.500105,0.000000,0.000000
4.510136,0.000000,0.000000
4.520105,0.000000,0.000000
4.530098,0.000000,0.000000
4.540093,0.000000,0.000000
4.550275,0.000000,0.000000
4.560063,0.000000,0.000000
4.570093,0.000000,0.000000
4.580214,0.000000,0.000000
4.590859,0.000000,0.000000
4.600155,0.000000,0.000000
4.610301,0.000000,0.000000
4.620347,0.000000,0.000000
4.630233,0.000000,0.000000
4.640132,0.000000,0.000000
4.650133,0.000000,0.000000
4.660230,0.000000,0.000000
4.670075,0.000000,0.000000
4.680107,0.000000,0.000000
4.690183,0.000000,0.000000
4.700092,0.000000,0.000000
4.710447,0.000000,0.000000
4.720182,0.000000,0.000000
4.730250,0.000000,0.000000
4.740412,0.000000,0.000000
4.750152,0.000000,0.000000
4.760273,0.000000,0.000000
4.770105,0.000000,0.000000
4.780141,0.000000,0.000000
4.790276,0.000000,0.000000
4.800118,0.000000,0.000000
4.810104,0.000000,0.000000
4.820136,0.000000,0.000000
4.830308,0.000000,0.000000
4.840072,0.000000,0.000000
4.850110,0.000000,0.000000
4.860177,0.000000,0.000000
4.870084,0.000000,0.000000
4.880205,0.000000,0.000000
4.890081,0.000000,0.000000
4.900130,0.000000,0.000000
4.910089,0.000000,0.000000
4.920127,0.000000,0.000000
4.930119,0.000000,0.000000
4.940179,0.000000,0.000000
4.950244,0.000000,0.000000
4.960255,0.000000,0.000000
4.970163,0.000000,0.000000
4.980139,0.000000,0.000000
4.990099,0.000000,0.000000
5.000097,0.000000,0.000000
5.010235,0.000000,0.000000
5.020417,0.000000,0.000000
5.030544,0.000000,0.000000
5.040145,0.000000,0.000000
5.050125,0.000000,0.000000
5.060295,0.000000,0.000000
5.070234,0.000000,0.000000
5.080210,0.000000,0.000000
5.090145,0.000000,0.000000
5.100115,0.000000,0.000000
5.110691,0.000000,0.000000
5.120125,0.000000,0.000000
5.130115,0.000000,0.000000
5.140201,0.000000,0.000000
5.150302,0.000000,0.000000
5.160802,0.000000,0.000000
5.170207,0.000000,0.000000
5.180067,0.000000,0.000000
5.190128,0.000000,0.000000
5.200070,0.000000,0.000000
5.210097,0.000000,0.000000
5.220086,0.000000,0.000000
5.230220,0.000000,0.000000
5.240177,0.000000,0.000000
5.250303,0.000000,0.000000
5.260165,0.000000,0.000000
5.270077,0.000000,0.000000
5.280087,0.000000,0.000000
5.290093,0.000000,0.000000
5.300079,0.000000,0.000000
5.310213,0.000000,0.000000
5.320095,0.000000,0.000000
5.330139,0.000000,0.000000
5.340131,0.000000,0.000000
5.350266,0.000000,0.000000
5.360426,0.000000,0.000000
5.370177,0.000000,0.000000
5.380094,0.000000,0.000000
5.390088,0.000000,0.000000
5.400135,0.000000,0.000000
5.410193,0.000000,0.000000
5.420201,0.000000,0.000000
5.430141,0.000000,0.000000
5.440100,0.000000,0.000000
5.450425,0.000000,0.000000
5.460280,0.000000,0.000000
5.470209,0.000000,0.000000
5.480171,0.000000,0.000000
5.490221,0.000000,0.000000
5.500132,0.000000,0.000000
5.510116,0.000000,0.000000
5.520089,0.000000,0.000000
5.530525,0.000000,0.000000
5.540256,0.000000,0.000000
5.550177,0.000000,0.000000
5.560085,0.000000,0.000000
5.570108,0.000000,0.000000
5.580083,0.000000,0.000000
5.590351,0.000000,0.000000
5.600333,0.000000,0.000000
5.610105,0.000000,0.000000
5.620113,0.000000,0.000000
5.630098,0.000000,0.000000
5.640114,0.000000,0.000000
5.650479,0.000000,0.000000
5.660229,0.000000,0.000000
5.670168,0.000000,0.000000
5.680173,0.000000,0.000000
5.690083,0.000000,0.000000
5.700131,0.000000,0.000000
5.710091,0.000000,0.000000
5.720375,0.000000,0.000000
5.730198,0.000000,0.000000
5.740165,0.000000,0.000000
5.750123,0.000000,0.000000
5.760176,0.000000,0.000000
5.770100,0.000000,0.000000
5.780209,0.000000,0.000000
5.790133,0.000000,0.000000
5.800103,0.000000,0.000000
5.810167,0.000000,0.000000
5.820195,0.000000,0.000000
5.830156,0.000000,0.000000
5.840240,0.000000,0.000000
5.850124,0.000000,0.000000
5.860127,0.000000,0.000000
5.870146,0.000000,0.000000
5.880121,0.000000,0.000000
5.890073,0.000000,0.000000
5.900170,0.000000,0.000000
5.910161,0.000000,0.000000
5.920161,0.000000,0.000000
5.930099,0.000000,0.000000
5.940090,0.000000,0.000000
5.950117,0.000000,0.000000
5.960092,0.000000,0.000000
5.970152,0.000000,0.000000
5.980153,0.000000,0.000000
5.990279,0.000000,0.000000
6.000078,0.000000,0.000000
6.010144,0.000000,0.000000
6.020094,0.000000,0.000000
6.030135,0.000000,0.000000
6.040362,0.000000,0.000000
6.050083,0.000000,0.000000
6.060090,0.000000,0.000000
6.070176,0.000000,0.000000
6.080065,0.000000,0.000000
6.090085,0.000000,0.000000
6.100158,0.000000,0.000000
6.110077,0.000000,0.000000
6.120159,0.000000,0.000000
6.130116,0.000000,0.000000
6.140273,0.000000,0.000000
6.150536,0.000000,0.000000
6.160128,0.000000,0.000000
6.170082,0.000000,0.000000
6.180180,0.000000,0.000000
6.190083,0.000000,0.000000
6.200088,0.000000,0.000000
6.210098,0.000000,0.000000
6.220103,0.000000,0.000000
6.230115,0.000000,0.000000
6.240088,0.000000,0.000000
6.250158,0.000000,0.000000
6.260081,0.000000,0.000000
6.270257,0.000000,0.000000
6.280124,0.000000,0.000000
6.290105,0.000000,0.000000
6.300129,0.000000,0.000000
6.310102,0.000000,0.000000
6.320093,0.000000,0.000000
6.330025,0.000000,0.000000
6.340119,0.000000,0.000000
6.350166,0.000000,0.000000
6.360116,0.000000,0.000000
6.370140,0.000000,0.000000
6.380137,0.000000,0.000000
6.390197,0.000000,0.000000
6.400123,0.000000,0.000000
6.410101,0.000000,0.000000
6.420134,0.000000,0.000000
6.430170,0.000000,0.000000
6.440079,0.000000,0.000000
6.450151,0.000000,0.000000
6.460072,0.000000,0.000000
6.470123,0.000000,0.000000
6.480101,0.000000,0.000000
6.490159,0.000000,0.000000
6.500132,0.000000,0.000000
6.510159,0.000000,0.000000
6.520169,0.000000,0.000000
6.530074,0.000000,0.000000
6.540160,0.000000,0.000000
6.550097,0.000000,0.000000
6.560129,0.000000,0.000000
6.570361,0.000000,0.000000
6.580128,0.000000,0.000000
6.590079,0.000000,0.000000
6.600154,0.000000,0.000000
6.610227,0.000000,0.000000
6.620136,0.000000,0.000000
6.630263,0.000000,0.000000
6.640204,0.000000,0.000000
6.650081,0.000000,0.000000
6.660177,0.000000,0.000000
6.670143,0.000000,0.000000
6.680344,0.000000,0.000000
6.690132,0.000000,0.000000
6.700143,0.000000,0.000000
6.710383,0.000000,0.000000
6.720217,0.000000,0.000000
6.730739,0.000000,0.000000
6.740098,0.000000,0.000000
6.750105,0.000000,0.000000
6.760110,0.000000,0.000000
6.770154,0.000000,0.000000
6.780132,0.000000,0.000000
6.790141,0.000000,0.000000
6.800302,0.000000,0.000000
6.810043,0.000000,0.000000
6.820092,0.000000,0.000000
6.830198,0.000000,0.000000
6.840120,0.000000,0.000000
6.850087,0.000000,0.000000
6.860152,0.000000,0.000000
6.870045,0.000000,0.000000
6.880112,0.000000,0.000000
6.890123,0.000000,0.000000
6.900120,0.000000,0.000000
6.910197,0.000000,0.000000
6.920046,0.000000,0.000000
6.930176,0.000000,0.000000
6.940248,0.000000,0.000000
6.950240,0.000000,0.000000
6.960100,0.000000,0.000000
6.970086,0.000000,0.000000
6.980078,0.000000,0.000000
6.990215,0.000000,0.000000
7.000070,0.000000,0.000000
7.010272,0.000000,0.000000
7.020157,0.000000,0.000000
7.030137,0.000000,0.000000
7.040070,0.000000,0.000000
7.050247,0.000000,0.000000
7.060296,0.000000,0.000000
7.070090,0.000000,0.000000
7.080107,0.000000,0.000000
7.090095,0.000000,0.000000
7.100162,0.000000,0.000000
7.110180,0.000000,0.000000
7.120186,0.000000,0.000000
7.130170,0.000000,0.000000
7.140216,0.000000,0.000000
7.150129,0.000000,0.000000
7.160326,0.000000,0.000000
7.170491,0.000000,0.000000
7.180164,0.000000,0.000000
7.190088,0.000000,0.000000
7.200100,0.000000,0.000000
7.210105,0.000000,0.000000
7.220142,0.000000,0.000000
7.230293,0.000000,0.000000
7.240155,0.000000,0.000000
7.250291,0.000000,0.000000
7.260156,0.000000,0.000000
7.270094,0.000000,0.000000
7.280113,0.000000,0.000000
7.290618,0.000000,0.000000
7.300133,0.000000,0.000000
7.310113,0.000000,0.000000
7.320080,0.000000,0.000000
7.330094,0.000000,0.000000
7.340138,0.000000,0.000000
7.350117,0.000000,0.000000
7.360158,0.000000,0.000000
7.370198,0.000000,0.000000
7.380744,0.000000,0.000000
7.390276,0.000000,0.000000
7.400119,0.000000,0.000000
7.410161,0.000000,0.000000
7.420131,0.000000,0.000000
7.430164,0.000000,0.000000
7.440147,0.000000,0.000000
7.450305,0.000000,0.000000
7.460593,0.000000,0.000000
7.470075,0.000000,0.000000
7.480138,0.000000,0.000000
7.490074,0.000000,0.000000
7.500137,0.000000,0.000000
7.510241,0.000000,0.000000
7.520156,0.000000,0.000000
7.530133,0.000000,0.000000
7.540214,0.000000,0.000000
7.550391,0.000000,0.000000
7.560134,0.000000,0.000000
7.570076,0.000000,0.000000
7.580161,0.000000,0.000000
7.590174,0.000000,0.000000
7.600221,0.000000,0.000000
7.610140,0.000000,0.000000
7.620142,0.000000,0.000000
7.630098,0.000000,0.000000
7.640308,0.000000,0.000000
7.650444,0.000000,0.000000
7.660167,0.000000,0.000000
7.670159,0.000000,0.000000
7.680218,0.000000,0.000000
7.690096,0.000000,0.000000
7.700202,0.000000,0.000000
7.710659,0.000000,0.000000
7.720067,0.000000,0.000000
7.730034,0.000000,0.000000
7.740166,0.000000,0.000000
7.750614,0.000000,0.000000
7.760194,0.000000,0.000000
7.770095,0.000000,0.000000
7.780119,0.000000,0.000000
7.790167,0.000000,0.000000
7.800074,0.000000,0.000000
7.810133,0.000000,0.000000
7.820131,0.000000,0.000000
7.830124,0.000000,0.000000
7.840311,0.000000,0.000000
7.850256,0.000000,0.000000
7.860060,0.000000,0.000000
7.870146,0.000000,0.000000
7.880120,0.000000,0.000000
7.890140,0.000000,0.000000
7.900134,0.000000,0.000000
7.910057,0.000000,0.000000
7.920101,0.000000,0.000000
7.930247,0.000000,0.000000
7.940118,0.000000,0.000000
7.950254,0.000000,0.000000
7.960084,0.000000,0.000000
7.970173,0.000000,0.000000
7.980096,0.000000,0.000000
7.990067,0.000000,0.000000
8.000081,0.000000,0.000000
8.010156,0.000000,0.000000
8.020167,0.000000,0.000000
8.030102,0.000000,0.000000
8.040095,0.000000,0.000000
8.050136,0.000000,0.000000
8.060720,0.000000,0.000000
8.070595,0.000000,0.000000
8.080205,0.000000,0.000000
8.090208,0.000000,0.000000
8.100090,0.000000,0.000000
8.110126,0.000000,0.000000
8.120120,0.000000,0.000000
8.130287,0.000000,0.000000
8.140097,0.000000,0.000000
8.150137,0.000000,0.000000
8.160116,0.000000,0.000000
8.170126,0.000000,0.000000
8.180029,0.000000,0.000000
8.190180,0.000000,0.000000
8.200033,0.000000,0.000000
8.210208,0.000000,0.000000
8.220112,0.000000,0.000000
8.230118,0.000000,0.000000
8.240102,0.000000,0.000000
8.250279,0.000000,0.000000
8.260236,0.000000,0.000000
8.270162,0.000000,0.000000
8.280028,0.000000,0.000000
8.290114,0.000000,0.000000
8.300135,0.000000,0.000000
8.310126,0.000000,0.000000
8.320114,0.000000,0.000000
8.330140,0.000000,0.000000
8.340114,0.000000,0.000000
8.350016,0.000000,0.000000
8.360182,0.000000,0.000000
8.370023,0.000000,0.000000
8.380120,0.000000,0.000000
8.390082,0.000000,0.000000
8.400095,0.000000,0.000000
8.410079,0.000000,0.000000
8.420149,0.000000,0.000000
8.430173,0.000000,0.000000
8.440029,0.000000,0.000000
8.450085,0.000000,0.000000
8.460236,0.000000,0.000000
8.470103,0.000000,0.000000
8.480143,0.000000,0.000000
8.490107,0.000000,0.000000
8.500049,0.000000,0.000000
8.510172,0.000000,0.000000
8.520110,0.000000,0.000000
8.530179,0.000000,0.000000
8.540121,0.000000,0.000000
8.550118,0.000000,0.000000
8.560094,0.000000,0.000000
8.570125,0.000000,0.000000
8.580170,0.000000,0.000000
8.590119,0.000000,0.000000
8.600138,0.000000,0.000000
8.610173,0.000000,0.000000
8.620127,0.000000,0.000000
8.630074,0.000000,0.000000
8.640055,0.000000,0.000000
8.650120,0.000000,0.000000
8.660155,0.000000,0.000000
8.670142,0.000000,0.000000
8.680101,0.000000,0.000000
8.690082,0.000000,0.000000
8.700097,0.000000,0.000000
8.710159,0.000000,0.000000
8.721499,0.000000,0.000000
8.730244,0.000000,0.000000
8.740251,0.000000,0.000000
8.750204,0.000000,0.000000
8.760274,0.000000,0.000000
8.770294,0.000000,0.000000
8.780274,0.000000,0.000000
8.790184,0.000000,0.000000
8.800283,0.000000,0.000000
8.810087,0.000000,-0.000000
8.820168,0.000000,-0.000000
8.830144,0.000000,-0.000000
8.840719,0.000000,-0.000000
8.850686,0.000000,-0.000000
8.860414,0.000000,-0.000000
